uBaya	Napumsaka
uBayI	Stri
uBA	Stri
umA	Stri
umApati	Pum
umya	Napumsaka
uraga	Pum
uraHCada	Pum
uraRa	Pum
uraRAKya	Pum
uraBra	Pum
urasila	Pum
uraHsUtrikA	Stri
uras	Napumsaka
urasya	Pum
urasvat	Pum
uru	Pum
uru	Napumsaka
urubUka	Pum
urvarA	Stri
urvaSI	Stri
urvI	Stri
ulapa	Pum
ulUka	Pum
ulUKala	Napumsaka
ulUKalaka	Napumsaka
ulUpin	Pum
ulkA	Stri
ulba	Pum
ulba	Napumsaka
ulmuka	Napumsaka
ullU	Pum
ulloca	Pum
ullola	Pum
uSanas	Pum
uSIra	Pum
uSIra	Napumsaka
uzaRA	Stri
uzarbuDa	Pum
uzas	Stri
uzas	Napumsaka
uzApati	Pum
uzwra	Pum
uzRa	Pum
uzRaraSmi	Pum
uzRikA	Stri
uzRih	Stri
uzRIza	Pum
uzRopagama	Pum
usrA	Stri
UDas	Napumsaka
Uravya	Pum
Uru	Pum
Uruja	Pum
Uruparvan	Napumsaka
Uruparvan	Pum
Urja	Pum
Urjasvala	Pum
Urjasvin	Pum
UrjAtiSayAnvita	Pum
Urj	Pum
Urj	Napumsaka
UrRanABa	Pum
UrRA	Stri
UrRAyu	Pum
UrDvajAnu	Pum
UrDvajYu	Pum
Urmi	Pum
Urmi	Stri
UrmikA	Stri
Urmimat	Pum
Urmimat	Napumsaka
Uza	Pum
Uzavat	Pum
Uzavat	Napumsaka
Uzmaka	Pum
UzmAgama	Pum
Uha	Pum
f	Pum
fkTa	Napumsaka
fkza	Napumsaka
fkza	Pum
fkzaganDA	Stri
fkzaganDikA	Stri
fc	Stri
fjIza	Napumsaka
fju	Pum
fju	Napumsaka
fj	Stri
fRa	Napumsaka
fta	Napumsaka
ftIyA	Stri
ftu	Pum
ftumatI	Stri
ftvij	Pum
fdDi	Stri
fBava	Pum
fBukzin	Pum
fSya	Pum
fzaBa	Pum
fzi	Pum
fzyaproktA	Stri
x	Pum
eka	Pum
eka	Napumsaka
ekaguru	Pum
ekatama	Pum
ekatama	Napumsaka
ekatamA	Stri
ekatara	Pum
ekatara	Napumsaka
ekatarA	Stri
ekadanta	Pum
ekadfzwi	Pum
ekaDura	Pum
ekaDurAvaha	Pum
ekaDurIRa	Pum
ekapadI	Stri
ekapiNga	Pum
ekahAyanI	Stri
ekA	Stri
ekAkin	Pum
ekAgArika	Pum
ekAdfS	Pum
ekAnta	Napumsaka
ekAvalI	Stri
ekAzwIlA	Stri
ekAzWIla	Pum
eqa	Pum
eqaka	Pum
eqagaja	Pum
eqUka	Napumsaka
eRa	Pum
etad	Pum
etad	Stri
etad	Napumsaka
etAdfS	Pum
eDa	Pum
enas	Napumsaka
eraRqa	Pum
elA	Stri
elAparRI	Stri
elAvAluka	Napumsaka
ezaRikA	Stri
ezikA	Stri
ENguda	Napumsaka
Etihya	Napumsaka
ErAvaRa	Pum
ErAvata	Pum
ErAvatI	Stri
Elavila	Pum
Eleya	Napumsaka
ESvarya	Napumsaka
okas	Napumsaka
okAs	Pum
oGa	Pum
oNkAra	Pum
ojas	Napumsaka
oqrapuzpa	Napumsaka
otu	Pum
odana	Pum
odana	Napumsaka
oza	Pum
ozaDi	Stri
ozaDI	Stri
ozaDISa	Pum
ozWa	Pum
Okzaka	Napumsaka
Oqulomi	Pum
OttAnapAdi	Pum
Opagavaka	Napumsaka
Opavasta	Napumsaka
OmIna	Napumsaka
OraBraka	Napumsaka
Orasa	Pum
Orva	Pum
OlUkya	Pum
OSIra	Napumsaka
OSIra	Pum
OzaRa	Napumsaka
OzaDa	Napumsaka
OzaDi	Stri
Ozwraka	Napumsaka
ka	Napumsaka
ka	Pum
kakuda	Pum
kakuda	Napumsaka
kakudmatI	Stri
kakuBa	Pum
kakuB	Stri
kakkolaka	Napumsaka
kakza	Pum
kakzyA	Stri
kaNka	Pum
kaNkawaka	Pum
kaNkaRa	Napumsaka
kaNkatikA	Stri
kaNkAla	Pum
kaNgu	Stri
kaca	Pum
kacCa	Pum
kacCapa	Pum
kacCapI	Stri
kacCu	Stri
kacCU	Stri
kaYcuka	Pum
kaYcukin	Pum
kawa	Pum
kawaka	Pum
kawaka	Napumsaka
kawaprU	Pum
kawaBI	Stri
kawamBarA	Stri
kawAkza	Pum
kawi	Stri
kawiproTa	Pum
kawu	Napumsaka
kawu	Pum
kawu	Stri
kawu	Napumsaka
kawutumbI	Stri
kawurohiRI	Stri
kawPala	Pum
kawvaNga	Pum
kaWiYjara	Pum
kaWillaka	Pum
kaqaNgara	Pum
kaqamba	Pum
kaqAra	Pum
kaRa	Pum
kaRA	Stri
kaRikA	Stri
kaRiSa	Napumsaka
kaRwaka	Pum
kaRwakArikA	Stri
kaRwakiPala	Pum
kaRWaBUzA	Stri
kaRWIrava	Pum
kaRqu	Stri
kaRqU	Stri
kaRqUyA	Stri
kaRqUrA	Stri
kaRqola	Pum
kaRqolavIRA	Stri
katama	Pum
katama	Napumsaka
katamA	Stri
katara	Pum
katara	Napumsaka
katarA	Stri
kati	Pum
kati	Stri
kati	Napumsaka
katipaya	Pum
katipaya	Napumsaka
kattfRa	Napumsaka
kaTayat	Pum
kaTA	Stri
kadaDvan	Pum
kadamba	Pum
kadambaka	Napumsaka
kadambaka	Pum
kadara	Pum
kadalI	Stri
kaduzRa	Napumsaka
kadru	Pum
kanaka	Napumsaka
kanakADyakza	Pum
kanakAlukA	Stri
kanakAhvaya	Pum
kanizWa	Pum
kanizWA	Stri
kanInikA	Stri
kanIyas	Pum
kanda	Pum
kandara	Pum
kandarAla	Pum
kandarpa	Pum
kandalI	Stri
kandu	Pum
kandu	Stri
kanduka	Pum
kanDarA	Stri
kanyakAjAta	Pum
kanyA	Stri
kapawa	Pum
kapawa	Napumsaka
kaparda	Pum
kapardin	Pum
kapAla	Pum
kapAla	Napumsaka
kapAlaBft	Pum
kapAlin	Pum
kapi	Pum
kapikacCU	Stri
kapitTa	Pum
kapila	Pum
kapilA	Stri
kapivallI	Stri
kapiSa	Pum
kapiSIrza	Napumsaka
kapItana	Pum
kapota	Pum
kapotapAlikA	Stri
kapotANGri	Stri
kapola	Pum
kaPa	Pum
kaPin	Pum
kaPin	Napumsaka
kaPoRi	Pum
kaPoRi	Stri
kabanDa	Napumsaka
kabanDa	Pum
kabarI	Stri
kamaWa	Pum
kamaWI	Stri
kamaRqalu	Pum
kamaRqalu	Napumsaka
kamaRqalU	Stri
kamala	Napumsaka
kamala	Pum
kamalA	Stri
kamalAsana	Pum
kamalottara	Napumsaka
kamalodBava	Pum
kamal	Pum
kamitf	Pum
kamitf	Napumsaka
kampa	Pum
kambala	Pum
kambalivAhyaka	Napumsaka
kambi	Stri
kambu	Pum
kambu	Napumsaka
kambugrIvA	Stri
kara	Pum
karaka	Pum
karakA	Stri
karaja	Napumsaka
karaja	Pum
karaYjaka	Pum
karawa	Pum
karaRa	Napumsaka
karaRa	Pum
karatoyA	Stri
karapatra	Napumsaka
karaBa	Pum
karaBU	Pum
karaBUzaRa	Napumsaka
karamardaka	Pum
karamBa	Pum
kararuha	Pum
karavAla	Pum
karavAlikA	Stri
karavIra	Pum
karaSAKA	Stri
karaSIkara	Pum
karahAwa	Pum
karahAwaka	Pum
karigarjita	Napumsaka
kariRI	Stri
karin	Pum
karipippalI	Stri
kariSAvaka	Pum
karIra	Pum
karIra	Napumsaka
karIza	Pum
karIza	Napumsaka
karuRA	Stri
karewu	Pum
kareRu	Stri
kareRu	Pum
karowi	Stri
karka	Pum
karkawaka	Pum
karkawI	Stri
karkanDU	Pum
karkanDU	Stri
karkarI	Stri
karkarewu	Pum
karkaSa	Pum
karkAru	Pum
karcUra	Pum
karcUraka	Pum
karRa	Pum
karRajalOkA	Stri
karRaDAra	Pum
karRavezwana	Napumsaka
karRikA	Stri
karRikAra	Pum
karRIraTa	Pum
kartarI	Stri
kartf	Pum
kartrI	Stri
kardama	Pum
karpawa	Pum
karpara	Pum
karparI	Stri
karpUra	Pum
karpUra	Napumsaka
karbura	Napumsaka
karbura	Pum
karmakara	Pum
karmaRyA	Stri
karman	Napumsaka
karmandin	Pum
karmamowI	Stri
karmavftta	Napumsaka
karmasaciva	Pum
karmasAkzin	Pum
karmAra	Pum
karmendriya	Napumsaka
karza	Pum
karza	Napumsaka
karzaka	Pum
karzaPala	Pum
karzu	Pum
karzU	Stri
kala	Pum
kalakala	Pum
kalaNka	Pum
kalatra	Napumsaka
kalaDOta	Napumsaka
kalaBa	Pum
kalamba	Pum
kalambI	Stri
kalarava	Pum
kalala	Pum
kalala	Napumsaka
kalaviNka	Pum
kalaSI	Stri
kalaha	Pum
kalahaMsa	Pum
kalA	Stri
kalAda	Pum
kalAniDi	Pum
kalApa	Pum
kalAya	Pum
kalAhIna	Pum
kali	Pum
kalikA	Stri
kaliNga	Napumsaka
kaliNga	Pum
kalidruma	Pum
kalimAraka	Pum
kaluza	Napumsaka
kalevara	Napumsaka
kalka	Pum
kalka	Napumsaka
kalpa	Pum
kalpanA	Stri
kalpavfkza	Pum
kalpAnta	Pum
kalmaza	Napumsaka
kalmAza	Pum
kalya	Napumsaka
kalyA	Stri
kalyARa	Napumsaka
kallola	Pum
kalhAra	Napumsaka
kavaca	Pum
kavaca	Napumsaka
kavala	Pum
kavi	Pum
kavikA	Stri
kavozRa	Napumsaka
kavya	Napumsaka
kaSA	Stri
kaSipu	Pum
kaSipu	Napumsaka
kaSerukA	Stri
kaSmala	Napumsaka
kaSya	Napumsaka
kaza	Pum
kazAya	Pum
kazAya	Napumsaka
kazwa	Napumsaka
kaMsa	Pum
kaMsa	Napumsaka
kaMsArAti	Pum
kastUrI	Stri
kahva	Pum
kAka	Pum
kAkaciYcA	Stri
kAkatinduka	Pum
kAkanAsikA	Stri
kAkapakza	Pum
kAkapIluka	Pum
kAkamAcI	Stri
kAkamudgA	Stri
kAkalI	Stri
kAkANgI	Stri
kAki	Stri
kAku	Stri
kAkuda	Napumsaka
kAkendu	Pum
kAkodara	Pum
kAkodumbarikA	Stri
kAkola	Pum
kAkola	Napumsaka
kAkzI	Stri
kANkzA	Stri
kAca	Pum
kAcasTAlI	Stri
kAYcana	Napumsaka
kAYcanAhvaya	Pum
kAYcanI	Stri
kAYcI	Stri
kAYjika	Napumsaka
kARqa	Pum
kARqa	Napumsaka
kARqapfzWa	Pum
kARqavat	Pum
kARqIra	Pum
kARqekzu	Pum
kAtyAyanI	Stri
kAdamba	Pum
kAdambarI	Stri
kAdambinI	Stri
kAdraveya	Pum
kAnana	Napumsaka
kAnIna	Pum
kAntalaka	Pum
kAntA	Stri
kAntAra	Napumsaka
kAntAra	Pum
kAntAraka	Pum
kAnti	Stri
kApaTa	Pum
kApila	Pum
kApota	Napumsaka
kApotAYjana	Napumsaka
kAma	Pum
kAma	Napumsaka
kAmaNgAmin	Pum
kAmaduh	Stri
kAmapAla	Pum
kAmayitf	Pum
kAmayitf	Napumsaka
kAminI	Stri
kAmin	Pum
kAmukA	Stri
kAmukI	Stri
kAmpilya	Pum
kAmbala	Pum
kAmbavika	Pum
kAmboja	Pum
kAmbojI	Stri
kAmyadAna	Napumsaka
kAya	Napumsaka
kAya	Pum
kAyasTA	Stri
kAraRa	Napumsaka
kAraRA	Stri
kAraRqava	Pum
kAraBU	Pum
kAramBA	Stri
kAravI	Stri
kAravella	Pum
kArA	Stri
kArABU	Pum
kArikA	Stri
kArIza	Napumsaka
kAru	Pum
kAruRya	Napumsaka
kArottara	Pum
kArtasvara	Napumsaka
kArtAntika	Pum
kArtika	Pum
kArtikika	Pum
kArtikeya	Pum
kArpAsI	Stri
kArmaRa	Napumsaka
kArmuka	Napumsaka
kArSya	Pum
kArzApaRa	Pum
kArzika	Pum
kAla	Pum
kAlaka	Pum
kAlakaRWaka	Pum
kAlakUwa	Pum
kAlakUwa	Napumsaka
kAlakriyAmAna	Napumsaka
kAlaKaRqa	Napumsaka
kAlaDarma	Pum
kAlapfzWa	Napumsaka
kAlamezikA	Stri
kAlamezI	Stri
kAlaSeya	Napumsaka
kAlasUtra	Napumsaka
kAlaskanDa	Pum
kAlA	Stri
kAlAguru	Napumsaka
kAlAnusArya	Napumsaka
kAlAyasa	Napumsaka
kAlAyIRa	Napumsaka
kAlikA	Stri
kAlikovasTA	Stri
kAlindI	Stri
kAlindIBedana	Pum
kAliman	Pum
kAlI	Stri
kAlIyaka	Napumsaka
kAlIyaka	Pum
kAlpaka	Pum
kAvacika	Napumsaka
kAverI	Stri
kAvya	Pum
kASa	Pum
kASa	Napumsaka
kASI	Stri
kASmarI	Stri
kASmarya	Pum
kASmIra	Napumsaka
kASmIrajanman	Napumsaka
kASyapi	Pum
kASyapI	Stri
kAzwA	Stri
kAzWa	Napumsaka
kAzWakuddAla	Pum
kAzWatakza	Pum
kAzWA	Stri
kAzWIlA	Stri
kAsa	Pum
kAsara	Pum
kAsAra	Pum
kikIdivi	Pum
kiNkara	Pum
kiNkiRI	Stri
kiYculaka	Pum
kiYjalka	Pum
kiwi	Pum
kiwwa	Napumsaka
kiRihI	Stri
kiRva	Napumsaka
kitava	Pum
kinnara	Pum
kinnareSa	Pum
kim	Pum
kim	Stri
kim	Napumsaka
kimpuruza	Pum
kiyat	Pum
kiyat	Napumsaka
kiraRa	Pum
kiraRamAlin	Pum
kirAta	Pum
kirAtatikta	Pum
kiri	Pum
kirIwa	Pum
kirIwa	Napumsaka
kirmIra	Pum
kilAsa	Napumsaka
kilAsin	Pum
kilAsin	Napumsaka
kiliYjaka	Pum
kilbiza	Napumsaka
kiMvadantI	Stri
kiMSAru	Pum
kiMSuka	Pum
kiSora	Pum
kizku	Pum
kisalaya	Pum
kisalaya	Napumsaka
kIkasa	Napumsaka
kIcaka	Pum
kIdfS	Pum
kInASa	Pum
kIra	Pum
kIrti	Stri
kIla	Pum
kIlaka	Pum
kIlA	Stri
kIlAla	Napumsaka
kIlAlapA	Pum
kISa	Pum
ku	Stri
kukara	Pum
kukundara	Pum
kukUla	Napumsaka
kukUla	Pum
kukkuwa	Pum
kukkuBa	Pum
kukkura	Napumsaka
kukkura	Pum
kukzi	Pum
kukzimBari	Stri
kukzimBari	Pum
kukzimBari	Napumsaka
kuNkuma	Napumsaka
kuca	Pum
kucandana	Napumsaka
kucAgra	Napumsaka
kuja	Pum
kuYja	Pum
kuYja	Napumsaka
kuYjara	Pum
kuYjarASana	Pum
kuYjala	Napumsaka
kuwa	Pum
kuwaka	Napumsaka
kuwaja	Pum
kuwannawa	Napumsaka
kuwannawa	Pum
kuwI	Pum
kuwI	Stri
kuwumbavyApfta	Pum
kuwumbinI	Stri
kuwwanI	Stri
kuwwima	Pum
kuwmala	Pum
kuwmala	Napumsaka
kuWara	Pum
kuWAra	Pum
kuWeraka	Pum
kuqava	Pum
kuqya	Napumsaka
kuRapa	Napumsaka
kuRi	Pum
kuRqa	Napumsaka
kuRqa	Pum
kuRqala	Napumsaka
kuRqalin	Pum
kuRqI	Stri
kutapa	Pum
kutapa	Napumsaka
kutuka	Napumsaka
kutupa	Pum
kutU	Stri
kutUhala	Napumsaka
kutsA	Stri
kuTa	Pum
kuddAla	Pum
kunawI	Stri
kunASaka	Pum
kunta	Pum
kuntala	Pum
kunda	Pum
kunda	Napumsaka
kunduru	Pum
kundurukI	Stri
kupya	Napumsaka
kubera	Pum
kuberaka	Pum
kuberAkzI	Stri
kubja	Pum
kumAra	Pum
kumAraka	Pum
kumArI	Pum
kumArI	Stri
kumuda	Pum
kumuda	Napumsaka
kumudabAnDava	Pum
kumudikA	Stri
kumudinI	Stri
kumudvatI	Stri
kumudvat	Pum
kumudvat	Napumsaka
kumbA	Stri
kumBa	Pum
kumBakAra	Pum
kumBasamBava	Pum
kumBikA	Stri
kumBinI	Stri
kumBI	Stri
kumBInasa	Pum
kumBIra	Pum
kuraNga	Pum
kuraRwaka	Pum
kurabaka	Pum
kurara	Pum
kuruvinda	Pum
kuruvista	Pum
kurvat	Pum
kula	Napumsaka
kulaka	Pum
kulawA	Stri
kulatTikA	Stri
kulapAlikA	Stri
kulaSrezWin	Pum
kulasamBava	Pum
kulastrI	Stri
kulAya	Pum
kulAla	Pum
kulAlI	Stri
kuliSa	Pum
kuliSa	Napumsaka
kulI	Stri
kulIna	Pum
kulIra	Pum
kulmAza	Napumsaka
kulmAza	Pum
kulya	Napumsaka
kulyA	Stri
kuvala	Napumsaka
kuvalaya	Napumsaka
kuvinda	Pum
kuveRI	Stri
kuSa	Napumsaka
kuSa	Pum
kuSala	Napumsaka
kuSI	Stri
kuSIlava	Pum
kuSeSaya	Napumsaka
kuzWa	Napumsaka
kusIda	Napumsaka
kusIdika	Pum
kusuma	Napumsaka
kusumAYjana	Napumsaka
kusumezu	Pum
kusumBa	Napumsaka
kusumBa	Pum
kusfti	Stri
kustumbaru	Napumsaka
kuhanA	Stri
kuhara	Napumsaka
kuhU	Stri
kUkuda	Pum
kUwa	Pum
kUwa	Napumsaka
kUwayantra	Napumsaka
kUwaSAlmali	Pum
kUpa	Pum
kUpaka	Pum
kUbara	Pum
kUrca	Pum
kUrca	Napumsaka
kUrcaSIrza	Pum
kUrcikA	Stri
kUrdana	Napumsaka
kUrpara	Pum
kUrpAsaka	Pum
kUrpAsaka	Napumsaka
kUrma	Pum
kUla	Napumsaka
kUlaNkazA	Stri
kUzmARqaka	Pum
kfkaRa	Pum
kfkavAku	Pum
kfkAwikA	Stri
kfcCra	Napumsaka
kfta	Napumsaka
kftapuNKa	Pum
kftamAla	Pum
kftasapatnikA	Stri
kftahasta	Pum
kftAnta	Pum
kfti	Stri
kftin	Pum
kftin	Napumsaka
kftti	Stri
kfttivAsas	Pum
kftyA	Stri
kftrimaDUpaka	Pum
kfpA	Stri
kfpARa	Pum
kfpARI	Stri
kfpAlu	Pum
kfpAlu	Napumsaka
kfpIwayoni	Pum
kfmi	Pum
kfmiGna	Pum
kfmija	Napumsaka
kfSAnu	Pum
kfSAnuretas	Pum
kfSASvin	Pum
kfzaka	Pum
kfzi	Stri
kfzika	Pum
kfzIvala	Pum
kfzwi	Pum
kfzRa	Pum
kfzRa	Napumsaka
kfzRapAkaPala	Pum
kfzRaPalI	Stri
kfzRaBedI	Stri
kfzRalA	Stri
kfzRalohita	Pum
kfzRavartman	Pum
kfzRavfntA	Stri
kfzRasAra	Pum
kfzRA	Stri
kfzRikA	Stri
kfsara	Napumsaka
kF	Pum
kekara	Pum
kekA	Stri
kekin	Pum
ketakI	Stri
ketana	Napumsaka
ketu	Pum
kedAra	Pum
kenipAtaka	Pum
keyUra	Pum
keyUra	Napumsaka
keli	Pum
keli	Stri
kevala	Napumsaka
keSa	Pum
keSaGna	Napumsaka
keSaparRI	Stri
keSapASI	Stri
keSava	Pum
keSaveSa	Pum
keSAmbunAma	Napumsaka
keSika	Pum
keSinI	Stri
keSin	Pum
kesara	Pum
kesara	Napumsaka
kesarin	Pum
kEwaBajit	Pum
kEwarya	Pum
kEtava	Napumsaka
kEdAraka	Napumsaka
kEdArika	Napumsaka
kEdArya	Napumsaka
kErava	Napumsaka
kElAsa	Pum
kEvarta	Pum
kEvartImustaka	Napumsaka
kEvalya	Napumsaka
kESika	Napumsaka
kESya	Napumsaka
koka	Pum
kokanada	Napumsaka
kokanadacCavi	Pum
kokila	Pum
kokilAkza	Pum
kowara	Pum
kowara	Napumsaka
kowavI	Stri
kowi	Stri
kowivarzA	Stri
kowiSa	Pum
kowI	Stri
koWa	Pum
koRa	Pum
kodaRqa	Napumsaka
kodrava	Pum
kopa	Pum
kopanA	Stri
kopin	Pum
kopin	Napumsaka
koyazwika	Pum
koraka	Pum
koraNgI	Stri
koradUza	Pum
kola	Napumsaka
kola	Pum
kolaka	Napumsaka
koladala	Napumsaka
kolambaka	Pum
kolavallI	Stri
kolA	Stri
kolAhala	Pum
kolI	Stri
kovida	Pum
kovidAra	Pum
koSa	Pum
koSa	Napumsaka
koSaPala	Napumsaka
koSAtakI	Stri
koza	Pum
koza	Napumsaka
kozWa	Pum
kozRa	Napumsaka
kOkzeyaka	Pum
kOwatakza	Pum
kOwika	Pum
kORapa	Pum
kORqinya	Pum
kOtuka	Napumsaka
kOtUhala	Napumsaka
kOtsa	Pum
kOdumIRa	Napumsaka
kOdravIRa	Napumsaka
kOntika	Pum
kOntI	Stri
kOpIna	Napumsaka
kOmArI	Stri
kOmudI	Stri
kOmodakI	Stri
kOlawineya	Pum
kOlaweya	Pum
kOlawera	Pum
kOlIna	Napumsaka
kOleyaka	Pum
kOSika	Pum
kOstuBa	Pum
krakaca	Pum
krakaca	Napumsaka
krakara	Pum
kratu	Pum
kratuDvaMsin	Pum
kratuBuj	Pum
kraTana	Napumsaka
krandana	Napumsaka
krandita	Napumsaka
krama	Pum
kramuka	Pum
kramelaka	Pum
krayavikrayaka	Pum
krayika	Pum
kravya	Napumsaka
kravyAda	Pum
kravyAd	Pum
krAyaka	Pum
kriyA	Stri
kriyAvat	Pum
kriyAvat	Napumsaka
krIqA	Stri
kruD	Stri
krunc	Pum
kruzwa	Napumsaka
kretf	Pum
kroqa	Napumsaka
kroqa	Pum
kroDa	Pum
kroDin	Pum
kroSayuga	Napumsaka
krozwu	Pum
krozwu	Stri
krozwuvinnA	Stri
krozwrI	Stri
krOYca	Pum
krOYcadAraRa	Pum
klama	Pum
klamaTa	Pum
klizwa	Napumsaka
klItaka	Napumsaka
klItakikA	Stri
klIba	Pum
klIba	Napumsaka
kleSa	Pum
kloman	Napumsaka
kvaRa	Pum
kvaRana	Napumsaka
kvARa	Pum
kzaRa	Pum
kzaRadA	Stri
kzaRana	Napumsaka
kzaRapraBA	Stri
kzataja	Napumsaka
kzatavrata	Pum
kzattf	Pum
kzatriya	Pum
kzatriyA	Stri
kzatriyARI	Stri
kzatriyI	Stri
kzantf	Pum
kzantf	Napumsaka
kzantrf	Pum
kzapA	Stri
kzapAkara	Pum
kzamA	Stri
kzamitf	Pum
kzamitf	Napumsaka
kzamin	Pum
kzamin	Napumsaka
kzaya	Pum
kzava	Pum
kzavaTu	Pum
kzAnti	Stri
kzAmI	Pum
kzAra	Pum
kzAraka	Pum
kzAramfttikA	Stri
kziti	Stri
kzipA	Stri
kzipnu	Pum
kzipnu	Napumsaka
kzipra	Napumsaka
kziyA	Stri
kzIra	Napumsaka
kzIravidArI	Stri
kzIraSuklA	Stri
kzIrasAgarakanyakA	Stri
kzIrAvI	Stri
kzIrikA	Stri
kzIroda	Pum
kzIrodatanayA	Stri
kzuta	Napumsaka
kzut	Stri
kzudraGaRwikA	Stri
kzudraSaNKa	Pum
kzudrA	Stri
kzudrARqamatsyasaNGAta	Pum
kzuDABijanana	Pum
kzuD	Stri
kzupa	Pum
kzumA	Stri
kzura	Pum
kzuraka	Pum
kzurin	Pum
kzullaka	Pum
kzetra	Napumsaka
kzetrajYa	Pum
kzetrAjIva	Pum
kzepaRa	Napumsaka
kzepaRI	Stri
kzema	Pum
kzema	Napumsaka
kzEtra	Napumsaka
kzoRi	Stri
kzoda	Pum
kzOdra	Napumsaka
kzOma	Pum
kzOma	Napumsaka
kzOra	Napumsaka
kzmA	Stri
kzmABft	Pum
kzveqA	Stri
Ka	Napumsaka
Kaga	Pum
KageSvara	Pum
Kajaka	Pum
KajAkA	Stri
KaYja	Pum
KaYjana	Pum
KaYjarIwa	Pum
KawvA	Stri
Kaqga	Pum
Kaqgin	Pum
KaRqa	Pum
KaRqa	Napumsaka
KaRqaparaSu	Pum
KaRqavikAra	Pum
KaRqika	Pum
Kadira	Pum
KadirA	Stri
Kadyota	Pum
Kanaka	Pum
Kani	Stri
Kanitra	Napumsaka
Kanj	Pum
Kapura	Pum
Kara	Pum
KaraRasa	Pum
KaraRas	Pum
KarapuzpA	Stri
KaramaYjarI	Stri
KarA	Stri
KarASvA	Stri
Karju	Stri
KarjurI	Stri
KarjU	Stri
KarjUra	Napumsaka
KarjUra	Pum
Karva	Pum
KalapU	Pum
KalapU	Stri
KalinI	Stri
KalIna	Pum
KalIna	Napumsaka
KaledAru	Napumsaka
KalyA	Stri
KAta	Napumsaka
KArapAyaRa	Pum
KArI	Stri
KArIka	Pum
Kura	Pum
KuraRasa	Pum
KuraRas	Pum
Kewaka	Napumsaka
Keya	Napumsaka
KelA	Stri
Koqa	Pum
KyAti	Stri
gagana	Napumsaka
gaNgA	Stri
gaNgADara	Pum
gacCat	Pum
gaja	Pum
gajatA	Stri
gajabanDanI	Stri
gajaBakzyA	Stri
gajAnana	Pum
gajAri	Pum
gaYjA	Stri
gaqaka	Pum
gaqula	Pum
gaRa	Pum
gaRaka	Pum
gaRapati	Pum
gaRarAtra	Napumsaka
gaRarUpa	Pum
gaRahAsaka	Pum
gaRADipa	Pum
gaRikA	Stri
gaRikArikA	Stri
gaRqa	Pum
gaRqaka	Pum
gaRqakArI	Stri
gaRqaSEla	Pum
gaRqAlI	Stri
gaRqIra	Pum
gaRqUpada	Pum
gaRqUpadI	Stri
gaRqUza	Pum
gatanAsika	Pum
gati	Stri
gada	Pum
gadin	Pum
gantf	Pum
gantrI	Stri
ganDa	Pum
ganDaka	Pum
ganDakuwI	Stri
ganDana	Napumsaka
ganDanAkulI	Stri
ganDaPalI	Stri
ganDamAdana	Napumsaka
ganDamUlI	Stri
ganDarasa	Pum
ganDarva	Pum
ganDarvahastaka	Pum
ganDavaha	Pum
ganDavahA	Stri
ganDavAha	Pum
ganDasAra	Pum
ganDASman	Pum
ganDinI	Stri
ganDottamA	Stri
ganDolI	Stri
gaBasti	Pum
gama	Pum
gamana	Napumsaka
gamx	Pum
gamx	Napumsaka
gamBArI	Stri
gariman	Pum
garI	Stri
garIyas	Pum
garuqa	Pum
garuqaDvaja	Pum
garuqAgraja	Pum
garut	Pum
garutmat	Pum
gargarI	Stri
garjita	Napumsaka
garjita	Pum
garta	Pum
gardaBa	Pum
gardaBARqa	Pum
gardaB	Pum
garBa	Pum
garBaka	Pum
garBAgAra	Napumsaka
garBASaya	Pum
garBiRI	Stri
garBopaGAtinI	Stri
garva	Pum
garhaRa	Napumsaka
garhyavAdin	Pum
garhyavAdin	Napumsaka
gala	Pum
galakambala	Pum
galantikA	Stri
galoddeSa	Pum
galyA	Stri
gavaya	Pum
gavala	Napumsaka
gavAkza	Pum
gavAkzI	Stri
gavAc	Napumsaka
gavAnc	Napumsaka
gavISvara	Pum
gaveDu	Stri
gaveDukA	Stri
gavezaRA	Stri
gavyA	Stri
gavyUti	Stri
gahana	Napumsaka
gahvara	Napumsaka
gahvarI	Stri
gANgeya	Napumsaka
gANgerukI	Stri
gAQa	Napumsaka
gARikya	Napumsaka
gARqiva	Pum
gARqiva	Napumsaka
gARqIva	Pum
gARqIva	Napumsaka
gAtra	Napumsaka
gAtrAnulepanI	Stri
gADeya	Pum
gAna	Napumsaka
gAnDAra	Pum
gAyatrI	Stri
gArutmata	Napumsaka
gArgya	Pum
gArBiRa	Napumsaka
gArhapatya	Pum
gAlava	Pum
giri	Pum
giri	Stri
girikarRI	Stri
girikA	Stri
girija	Napumsaka
girijA	Stri
girimallikA	Stri
giriSa	Pum
girISa	Pum
gir	Stri
gIta	Napumsaka
gIrRi	Stri
gIrvARa	Pum
gIzpati	Pum
guggulu	Pum
gucCa	Pum
gucCaka	Pum
guYjA	Stri
guqa	Pum
guqapuzpa	Pum
guqaPala	Pum
guqA	Stri
guqUcI	Stri
guRa	Pum
guRavat	Pum
guRavfkzaka	Pum
guRin	Pum
gutsa	Pum
gutsArDa	Pum
guda	Napumsaka
gundra	Pum
gundrA	Stri
gup	Pum
gupti	Stri
guraRa	Napumsaka
guru	Pum
gurviRI	Stri
gulPa	Pum
gulma	Pum
gulminI	Stri
guvAka	Pum
guha	Pum
guhA	Stri
guhya	Napumsaka
guhyaka	Pum
guhyakeSvara	Pum
